ccm nave,Time,temp,RH,Dew Point,Serial Number
12205,2022-03-23 17:25,14,64.5,7.4,
12206,2022-03-23 17:40,14,64.5,7.4,
12207,2022-03-23 17:55,14,64.5,7.4,
12208,2022-03-23 18:10,14,64.5,7.4,
12209,2022-03-23 18:25,14,64.5,7.4,
12210,2022-03-23 18:40,14,64.5,7.4,
12211,2022-03-23 18:55,14,64.5,7.4,
12212,2022-03-23 19:10,14,64.5,7.4,
12213,2022-03-23 19:25,14,64.5,7.4,
12214,2022-03-23 19:40,14,64.5,7.4,
12215,2022-03-23 19:55,14,64.5,7.4,
12216,2022-03-23 20:10,14,65,7.5,
12217,2022-03-23 20:25,14,65,7.5,
12218,2022-03-23 20:40,14,65,7.5,
12219,2022-03-23 20:55,14,65,7.5,
12220,2022-03-23 21:10,14,65,7.5,
12221,2022-03-23 21:25,13.5,65,7.1,
12222,2022-03-23 21:40,13.5,65,7.1,
12223,2022-03-23 21:55,13.5,65,7.1,
12224,2022-03-23 22:10,13.5,65,7.1,
12225,2022-03-23 22:25,13.5,65.5,7.2,
12226,2022-03-23 22:40,13.5,65.5,7.2,
12227,2022-03-23 22:55,13.5,65.5,7.2,
12228,2022-03-23 23:10,13.5,65.5,7.2,
12229,2022-03-23 23:25,13.5,65.5,7.2,
12230,2022-03-23 23:40,13,65.5,6.7,
12231,2022-03-23 23:55,13,65.5,6.7,
12232,2022-03-24 00:10,13,65.5,6.7,
12233,2022-03-24 00:25,13,65.5,6.7,
12234,2022-03-24 00:40,13,65.5,6.7,
12235,2022-03-24 00:55,13,65.5,6.7,
12236,2022-03-24 01:10,13,65.5,6.7,
12237,2022-03-24 01:25,13,65.5,6.7,
12238,2022-03-24 01:40,13,65.5,6.7,
12239,2022-03-24 01:55,12.5,65.5,6.2,
12240,2022-03-24 02:10,12.5,65.5,6.2,
12241,2022-03-24 02:25,12.5,65.5,6.2,
12242,2022-03-24 02:40,12.5,65.5,6.2,
12243,2022-03-24 02:55,12.5,66,6.3,
12244,2022-03-24 03:10,12.5,66,6.3,
12245,2022-03-24 03:25,12.5,66,6.3,
12246,2022-03-24 03:40,12.5,66,6.3,
12247,2022-03-24 03:55,12,66,5.9,
12248,2022-03-24 04:10,12,66,5.9,
12249,2022-03-24 04:25,12,66,5.9,
12250,2022-03-24 04:40,12,66,5.9,
12251,2022-03-24 04:55,12,66,5.9,
12252,2022-03-24 05:10,12,66,5.9,
12253,2022-03-24 05:25,12,66.5,6,
12254,2022-03-24 05:40,12,66.5,6,
12255,2022-03-24 05:55,12,66.5,6,
12256,2022-03-24 06:10,11.5,66.5,5.5,
12257,2022-03-24 06:25,11.5,66.5,5.5,
12258,2022-03-24 06:40,11.5,66.5,5.5,
12259,2022-03-24 06:55,11.5,66.5,5.5,
12260,2022-03-24 07:10,11.5,66.5,5.5,
12261,2022-03-24 07:25,11.5,66.5,5.5,
12262,2022-03-24 07:40,11.5,66.5,5.5,
12263,2022-03-24 07:55,11.5,66.5,5.5,
12264,2022-03-24 08:10,11.5,67,5.6,
12265,2022-03-24 08:25,11.5,67,5.6,
12266,2022-03-24 08:40,11.5,67,5.6,
12267,2022-03-24 08:55,11.5,67,5.6,
12268,2022-03-24 09:10,11.5,67,5.6,
12269,2022-03-24 09:25,11.5,67,5.6,
12270,2022-03-24 09:40,11.5,67,5.6,
12271,2022-03-24 09:55,11.5,67,5.6,
12272,2022-03-24 10:10,11.5,66.5,5.5,
12273,2022-03-24 10:25,11.5,66.5,5.5,
12274,2022-03-24 10:40,11.5,66.5,5.5,
12275,2022-03-24 10:55,11.5,66.5,5.5,
12276,2022-03-24 11:10,12,66.5,6,
12277,2022-03-24 11:25,12,66.5,6,
12278,2022-03-24 11:40,12,66.5,6,
12279,2022-03-24 11:55,12,67,6.1,
12280,2022-03-24 12:10,12,66.5,6,
12281,2022-03-24 12:25,12.5,66.5,6.4,
12282,2022-03-24 12:40,12.5,66,6.3,
12283,2022-03-24 12:55,12.5,66,6.3,
12284,2022-03-24 13:10,13,66,6.8,
12285,2022-03-24 13:25,13,66,6.8,
12286,2022-03-24 13:40,13,65.5,6.7,
12287,2022-03-24 13:55,13,65.5,6.7,
12288,2022-03-24 14:10,13,66,6.8,
12289,2022-03-24 14:25,13.5,66,7.3,
12290,2022-03-24 14:40,13.5,65.5,7.2,
12291,2022-03-24 14:55,13.5,65.5,7.2,
12292,2022-03-24 15:10,13.5,65.5,7.2,
12293,2022-03-24 15:25,13.5,65.5,7.2,
12294,2022-03-24 15:40,13.5,65.5,7.2,
12295,2022-03-24 15:55,14,65,7.5,
12296,2022-03-24 16:10,14,65,7.5,
12297,2022-03-24 16:25,14,65,7.5,
12298,2022-03-24 16:40,14,65,7.5,
12299,2022-03-24 16:55,14,65,7.5,
12300,2022-03-24 17:10,14,65,7.5,
12301,2022-03-24 17:25,14,65,7.5,
12302,2022-03-24 17:40,14,64.5,7.4,
12303,2022-03-24 17:55,14,64.5,7.4,
12304,2022-03-24 18:10,14,64.5,7.4,
12305,2022-03-24 18:25,14,64.5,7.4,
12306,2022-03-24 18:40,14,65,7.5,
12307,2022-03-24 18:55,14,65,7.5,
12308,2022-03-24 19:10,14,65,7.5,
12309,2022-03-24 19:25,14,65,7.5,
12310,2022-03-24 19:40,14,65,7.5,
12311,2022-03-24 19:55,14,65,7.5,
12312,2022-03-24 20:10,14,65,7.5,
12313,2022-03-24 20:25,14,65,7.5,
12314,2022-03-24 20:40,14,65,7.5,
12315,2022-03-24 20:55,14,65.5,7.6,
12316,2022-03-24 21:10,14,65.5,7.6,
12317,2022-03-24 21:25,14,65.5,7.6,
12318,2022-03-24 21:40,14,65.5,7.6,
12319,2022-03-24 21:55,13.5,65.5,7.2,
12320,2022-03-24 22:10,13.5,66,7.3,
12321,2022-03-24 22:25,13.5,66,7.3,
12322,2022-03-24 22:40,13.5,66,7.3,
12323,2022-03-24 22:55,13.5,66,7.3,
12324,2022-03-24 23:10,13.5,66,7.3,
12325,2022-03-24 23:25,13.5,66,7.3,
12326,2022-03-24 23:40,13.5,66,7.3,
12327,2022-03-24 23:55,13.5,66,7.3,
12328,2022-03-25 00:10,13.5,66.5,7.4,
12329,2022-03-25 00:25,13.5,66.5,7.4,
12330,2022-03-25 00:40,13.5,66.5,7.4,
12331,2022-03-25 00:55,13.5,66.5,7.4,
12332,2022-03-25 01:10,13,66.5,6.9,
12333,2022-03-25 01:25,13,66.5,6.9,
12334,2022-03-25 01:40,13,66.5,6.9,
12335,2022-03-25 01:55,13,66.5,6.9,
12336,2022-03-25 02:10,13,67,7,
12337,2022-03-25 02:25,13,67,7,
12338,2022-03-25 02:40,13,67,7,
12339,2022-03-25 02:55,13,67,7,
12340,2022-03-25 03:10,13,67,7,
12341,2022-03-25 03:25,13,67,7,
12342,2022-03-25 03:40,12.5,67,6.5,
12343,2022-03-25 03:55,12.5,67,6.5,
12344,2022-03-25 04:10,12.5,67.5,6.7,
12345,2022-03-25 04:25,12.5,67.5,6.7,
12346,2022-03-25 04:40,12.5,67.5,6.7,
12347,2022-03-25 04:55,12.5,67.5,6.7,
12348,2022-03-25 05:10,12.5,67.5,6.7,
12349,2022-03-25 05:25,12.5,68,6.8,
12350,2022-03-25 05:40,13,67.5,7.1,
12351,2022-03-25 05:55,13.5,67.5,7.6,
12352,2022-03-25 06:10,13.5,67,7.5,
12353,2022-03-25 06:25,14,66.5,7.9,
12354,2022-03-25 06:40,14.5,66,8.2,
12355,2022-03-25 06:55,14.5,65.5,8.1,
12356,2022-03-25 07:10,15,65,8.5,
12357,2022-03-25 07:25,15,65,8.5,
12358,2022-03-25 07:40,15.5,64.5,8.8,
12359,2022-03-25 07:55,15.5,64.5,8.8,
12360,2022-03-25 08:10,16,64,9.2,
12361,2022-03-25 08:25,16,64,9.2,
12362,2022-03-25 08:40,16,63.5,9.1,
12363,2022-03-25 08:55,16.5,63,9.4,
12364,2022-03-25 09:10,16.5,63,9.4,
12365,2022-03-25 09:25,17,62.5,9.8,
12366,2022-03-25 09:40,17,62.5,9.8,
12367,2022-03-25 09:55,17,62.5,9.8,
12368,2022-03-25 10:10,17.5,62,10.1,
12369,2022-03-25 10:25,17.5,62,10.1,
12370,2022-03-25 10:40,18,62,10.6,
12371,2022-03-25 10:55,18,61.5,10.5,
12372,2022-03-25 11:10,18,61.5,10.5,
12373,2022-03-25 11:25,18.5,61,10.8,
12374,2022-03-25 11:40,18.5,61.5,11,
12375,2022-03-25 11:55,18.5,61,10.8,
12376,2022-03-25 12:10,18.5,61,10.8,
12377,2022-03-25 12:25,19,61,11.3,
12378,2022-03-25 12:40,19,61,11.3,
12379,2022-03-25 12:55,19,60.5,11.2,
12380,2022-03-25 13:10,19,61,11.3,
12381,2022-03-25 13:25,19,60.5,11.2,
12382,2022-03-25 13:40,19,60,11.1,
12383,2022-03-25 13:55,19,60,11.1,
12384,2022-03-25 14:10,19,59.5,10.9,
12385,2022-03-25 14:25,19,59.5,10.9,
12386,2022-03-25 14:40,19.5,60,11.5,
12387,2022-03-25 14:55,19,60.5,11.2,
12388,2022-03-25 15:10,19,60,11.1,
12389,2022-03-25 15:25,19,59.5,10.9,
12390,2022-03-25 15:40,19,59.5,10.9,
12391,2022-03-25 15:55,19,59.5,10.9,
12392,2022-03-25 16:10,19,59.5,10.9,
12393,2022-03-25 16:25,19,59.5,10.9,
12394,2022-03-25 16:40,19,59.5,10.9,
12395,2022-03-25 16:55,19,59.5,10.9,
12396,2022-03-25 17:10,18.5,60,10.6,
12397,2022-03-25 17:25,18.5,60,10.6,
12398,2022-03-25 17:40,18.5,60,10.6,
12399,2022-03-25 17:55,18.5,60,10.6,
12400,2022-03-25 18:10,18.5,60,10.6,
12401,2022-03-25 18:25,18.5,60.5,10.7,
12402,2022-03-25 18:40,18.5,60.5,10.7,
12403,2022-03-25 18:55,18.5,60.5,10.7,
12404,2022-03-25 19:10,18,61,10.4,
12405,2022-03-25 19:25,18,61,10.4,
12406,2022-03-25 19:40,18,61,10.4,
12407,2022-03-25 19:55,18,61.5,10.5,
12408,2022-03-25 20:10,18,61.5,10.5,
12409,2022-03-25 20:25,18,61.5,10.5,
12410,2022-03-25 20:40,17.5,62,10.1,
12411,2022-03-25 20:55,17.5,62,10.1,
12412,2022-03-25 21:10,17.5,62,10.1,
12413,2022-03-25 21:25,17.5,62,10.1,
12414,2022-03-25 21:40,17.5,62.5,10.3,
12415,2022-03-25 21:55,17,62.5,9.8,
12416,2022-03-25 22:10,17,62.5,9.8,
12417,2022-03-25 22:25,17,62.5,9.8,
12418,2022-03-25 22:40,17,63,9.9,
12419,2022-03-25 22:55,17,63,9.9,
12420,2022-03-25 23:10,16.5,63,9.4,
12421,2022-03-25 23:25,16.5,63,9.4,
12422,2022-03-25 23:40,16.5,63,9.4,
12423,2022-03-25 23:55,16.5,63.5,9.6,
12424,2022-03-26 00:10,16.5,63.5,9.6,
12425,2022-03-26 00:25,16.5,63.5,9.6,
12426,2022-03-26 00:40,16.5,63.5,9.6,
12427,2022-03-26 00:55,16,63.5,9.1,
12428,2022-03-26 01:10,16,63.5,9.1,
12429,2022-03-26 01:25,16,64,9.2,
12430,2022-03-26 01:40,16,64,9.2,
12431,2022-03-26 01:55,16,64,9.2,
12432,2022-03-26 02:10,16,64,9.2,
12433,2022-03-26 02:25,15.5,64,8.7,
12434,2022-03-26 02:40,15.5,64,8.7,
12435,2022-03-26 02:55,15.5,64,8.7,
12436,2022-03-26 03:10,15.5,64.5,8.8,
12437,2022-03-26 03:25,15.5,64.5,8.8,
12438,2022-03-26 03:40,15.5,64.5,8.8,
12439,2022-03-26 03:55,15,64.5,8.4,
12440,2022-03-26 04:10,15,64.5,8.4,
12441,2022-03-26 04:25,15,64.5,8.4,
12442,2022-03-26 04:40,15,64.5,8.4,
12443,2022-03-26 04:55,15,64.5,8.4,
12444,2022-03-26 05:10,15,65,8.5,
12445,2022-03-26 05:25,15,65,8.5,
12446,2022-03-26 05:40,14.5,65,8,
12447,2022-03-26 05:55,14.5,65,8,
12448,2022-03-26 06:10,14.5,65,8,
12449,2022-03-26 06:25,14.5,65,8,
12450,2022-03-26 06:40,14.5,65,8,
12451,2022-03-26 06:55,14.5,65.5,8.1,
12452,2022-03-26 07:10,14,65.5,7.6,
12453,2022-03-26 07:25,14,65.5,7.6,
12454,2022-03-26 07:40,14,65.5,7.6,
12455,2022-03-26 07:55,14,65.5,7.6,
12456,2022-03-26 08:10,14,65.5,7.6,
12457,2022-03-26 08:25,14,66,7.8,
12458,2022-03-26 08:40,14,66,7.8,
12459,2022-03-26 08:55,14,66,7.8,
12460,2022-03-26 09:10,14,66,7.8,
12461,2022-03-26 09:25,14,66,7.8,
12462,2022-03-26 09:40,14,66,7.8,
12463,2022-03-26 09:55,14,66,7.8,
12464,2022-03-26 10:10,14,66,7.8,
12465,2022-03-26 10:25,14,66,7.8,
12466,2022-03-26 10:40,14,66,7.8,
12467,2022-03-26 10:55,14,65.5,7.6,
12468,2022-03-26 11:10,14,65.5,7.6,
12469,2022-03-26 11:25,14.5,65.5,8.1,
12470,2022-03-26 11:40,14.5,65.5,8.1,
12471,2022-03-26 11:55,14.5,65.5,8.1,
12472,2022-03-26 12:10,14.5,65.5,8.1,
12473,2022-03-26 12:25,14.5,65.5,8.1,
12474,2022-03-26 12:40,15,65,8.5,
12475,2022-03-26 12:55,15,65,8.5,
12476,2022-03-26 13:10,15,65,8.5,
12477,2022-03-26 13:25,15,65,8.5,
12478,2022-03-26 13:40,15.5,64.5,8.8,
12479,2022-03-26 13:55,15.5,64.5,8.8,
12480,2022-03-26 14:10,15.5,64.5,8.8,
12481,2022-03-26 14:25,15.5,64,8.7,
12482,2022-03-26 14:40,15.5,64,8.7,
12483,2022-03-26 14:55,16,64,9.2,
12484,2022-03-26 15:10,16,63.5,9.1,
12485,2022-03-26 15:25,16,63.5,9.1,
12486,2022-03-26 15:40,16,63.5,9.1,
12487,2022-03-26 15:55,16,63,9,
12488,2022-03-26 16:10,16,63,9,
12489,2022-03-26 16:25,16.5,63,9.4,
12490,2022-03-26 16:40,16.5,63,9.4,
12491,2022-03-26 16:55,16.5,63.5,9.6,
12492,2022-03-26 17:10,16.5,63,9.4,
12493,2022-03-26 17:25,16.5,63,9.4,
12494,2022-03-26 17:40,16.5,63,9.4,
12495,2022-03-26 17:55,16.5,63,9.4,
12496,2022-03-26 18:10,16.5,63,9.4,
12497,2022-03-26 18:25,16.5,63,9.4,
12498,2022-03-26 18:40,16.5,63,9.4,
12499,2022-03-26 18:55,16.5,63,9.4,
12500,2022-03-26 19:10,16.5,63,9.4,
12501,2022-03-26 19:25,16.5,63,9.4,
12502,2022-03-26 19:40,16.5,63,9.4,
12503,2022-03-26 19:55,16.5,63,9.4,
12504,2022-03-26 20:10,16.5,63.5,9.6,
12505,2022-03-26 20:25,16.5,63.5,9.6,
12506,2022-03-26 20:40,16.5,63.5,9.6,
12507,2022-03-26 20:55,16.5,63.5,9.6,
12508,2022-03-26 21:10,16.5,63.5,9.6,
12509,2022-03-26 21:25,16,63.5,9.1,
12510,2022-03-26 21:40,16,63.5,9.1,
12511,2022-03-26 21:55,16,63.5,9.1,
12512,2022-03-26 22:10,16,64,9.2,
12513,2022-03-26 22:25,16,64,9.2,
12514,2022-03-26 22:40,16,64,9.2,
12515,2022-03-26 22:55,16,64,9.2,
12516,2022-03-26 23:10,16,64,9.2,
12517,2022-03-26 23:25,15.5,64,8.7,
12518,2022-03-26 23:40,15.5,64,8.7,
12519,2022-03-26 23:55,15.5,64.5,8.8,
12520,2022-03-27 00:10,15.5,64.5,8.8,
12521,2022-03-27 00:25,15.5,64.5,8.8,
12522,2022-03-27 00:40,15.5,64.5,8.8,
12523,2022-03-27 00:55,15.5,64.5,8.8,
12524,2022-03-27 01:10,15,64.5,8.4,
12525,2022-03-27 01:25,15,64.5,8.4,
12526,2022-03-27 01:40,15,65,8.5,
12527,2022-03-27 01:55,15,65,8.5,
12528,2022-03-27 02:10,15,65,8.5,
12529,2022-03-27 02:25,15,65,8.5,
12530,2022-03-27 02:40,15,65,8.5,
12531,2022-03-27 02:55,15,65,8.5,
12532,2022-03-27 03:10,14.5,65.5,8.1,
12533,2022-03-27 03:25,14.5,65.5,8.1,
12534,2022-03-27 03:40,14.5,65.5,8.1,
12535,2022-03-27 03:55,14.5,65.5,8.1,
12536,2022-03-27 04:10,14.5,65.5,8.1,
12537,2022-03-27 04:25,14.5,65.5,8.1,
12538,2022-03-27 04:40,14.5,65.5,8.1,
12539,2022-03-27 04:55,14.5,65.5,8.1,
12540,2022-03-27 05:10,14.5,65.5,8.1,
12541,2022-03-27 05:25,14,65.5,7.6,
12542,2022-03-27 05:40,14,65.5,7.6,
12543,2022-03-27 05:55,14,66,7.8,
12544,2022-03-27 06:10,14,66,7.8,
12545,2022-03-27 06:25,14,66,7.8,
12546,2022-03-27 06:40,14,66,7.8,
12547,2022-03-27 06:55,14,66,7.8,
12548,2022-03-27 07:10,14,66,7.8,
12549,2022-03-27 07:25,14,66,7.8,
12550,2022-03-27 07:40,14,66,7.8,
12551,2022-03-27 07:55,13.5,66,7.3,
12552,2022-03-27 08:10,14,66,7.8,
12553,2022-03-27 08:25,14,66,7.8,
12554,2022-03-27 08:40,14,66,7.8,
12555,2022-03-27 08:55,14.5,66,8.2,
12556,2022-03-27 09:10,14.5,65,8,
12557,2022-03-27 09:25,15,64.5,8.4,
12558,2022-03-27 09:40,15.5,64.5,8.8,
12559,2022-03-27 09:55,15.5,64.5,8.8,
12560,2022-03-27 10:10,16,64,9.2,
12561,2022-03-27 10:25,16.5,63.5,9.6,
12562,2022-03-27 10:40,16.5,62.5,9.3,
12563,2022-03-27 10:55,16.5,62,9.2,
12564,2022-03-27 11:10,16.5,61,9,
12565,2022-03-27 11:25,16.5,62.5,9.3,
12566,2022-03-27 11:40,16.5,62.5,9.3,
12567,2022-03-27 11:55,16.5,62.5,9.3,
12568,2022-03-27 12:10,16.5,63,9.4,
12569,2022-03-27 12:25,17,62.5,9.8,
12570,2022-03-27 12:40,17,62.5,9.8,
12571,2022-03-27 12:55,17,62.5,9.8,
12572,2022-03-27 13:10,17,63,9.9,
12573,2022-03-27 13:25,17,62.5,9.8,
12574,2022-03-27 13:40,17,63,9.9,
12575,2022-03-27 13:55,17.5,63,10.4,
12576,2022-03-27 14:10,17.5,63,10.4,
12577,2022-03-27 14:25,17.5,63,10.4,
12578,2022-03-27 14:40,18,62.5,10.7,
12579,2022-03-27 14:55,18,62.5,10.7,
12580,2022-03-27 15:10,18.5,62,11.1,
12581,2022-03-27 15:25,19,62,11.6,
12582,2022-03-27 15:40,19,61.5,11.4,
12583,2022-03-27 15:55,19,61,11.3,
12584,2022-03-27 16:10,19.5,60.5,11.7,
12585,2022-03-27 16:25,19.5,60.5,11.7,
12586,2022-03-27 16:40,19.5,60.5,11.7,
12587,2022-03-27 16:55,19.5,60,11.5,
12588,2022-03-27 17:10,19.5,60,11.5,
12589,2022-03-27 17:25,19.5,60,11.5,
12590,2022-03-27 17:40,19.5,59.5,11.4,
12591,2022-03-27 17:55,19.5,59.5,11.4,
12592,2022-03-27 18:10,19.5,59,11.3,
12593,2022-03-27 18:25,19.5,59,11.3,
12594,2022-03-27 18:40,19.5,59,11.3,
12595,2022-03-27 18:55,19.5,59,11.3,
12596,2022-03-27 19:10,19,59,10.8,
12597,2022-03-27 19:25,19,59,10.8,
12598,2022-03-27 19:40,19,59,10.8,
12599,2022-03-27 19:55,19,59,10.8,
12600,2022-03-27 20:10,19,59,10.8,
12601,2022-03-27 20:25,18.5,59,10.3,
12602,2022-03-27 20:40,18.5,59.5,10.5,
12603,2022-03-27 20:55,18.5,60,10.6,
12604,2022-03-27 21:10,18.5,60,10.6,
12605,2022-03-27 21:25,18.5,60.5,10.7,
12606,2022-03-27 21:40,18.5,60.5,10.7,
12607,2022-03-27 21:55,18,60.5,10.3,
12608,2022-03-27 22:10,18,61,10.4,
12609,2022-03-27 22:25,18,61,10.4,
12610,2022-03-27 22:40,18,61,10.4,
12611,2022-03-27 22:55,18,61,10.4,
12612,2022-03-27 23:10,17.5,61,9.9,
12613,2022-03-27 23:25,17.5,61,9.9,
12614,2022-03-27 23:40,17.5,61.5,10,
12615,2022-03-27 23:55,17.5,61.5,10,
12616,2022-03-28 00:10,17.5,61.5,10,
12617,2022-03-28 00:25,17,61.5,9.6,
12618,2022-03-28 00:40,17,61.5,9.6,
12619,2022-03-28 00:55,17,61.5,9.6,
12620,2022-03-28 01:10,17,62,9.7,
12621,2022-03-28 01:25,17,62,9.7,
12622,2022-03-28 01:40,16.5,62,9.2,
12623,2022-03-28 01:55,16.5,62,9.2,
12624,2022-03-28 02:10,16.5,62,9.2,
12625,2022-03-28 02:25,16.5,62,9.2,
12626,2022-03-28 02:40,16.5,62,9.2,
12627,2022-03-28 02:55,16.5,62,9.2,
12628,2022-03-28 03:10,16,62.5,8.8,
12629,2022-03-28 03:25,16,62.5,8.8,
12630,2022-03-28 03:40,16,62.5,8.8,
12631,2022-03-28 03:55,16,62.5,8.8,
12632,2022-03-28 04:10,16,62.5,8.8,
12633,2022-03-28 04:25,16,62.5,8.8,
12634,2022-03-28 04:40,15.5,62.5,8.4,
12635,2022-03-28 04:55,15.5,62.5,8.4,
12636,2022-03-28 05:10,15.5,63,8.5,
12637,2022-03-28 05:25,15.5,63,8.5,
12638,2022-03-28 05:40,15.5,63,8.5,
12639,2022-03-28 05:55,15,63,8,
12640,2022-03-28 06:10,15,63,8,
12641,2022-03-28 06:25,15,63.5,8.1,
12642,2022-03-28 06:40,15,63.5,8.1,
12643,2022-03-28 06:55,15,63.5,8.1,
12644,2022-03-28 07:10,15,63.5,8.1,
12645,2022-03-28 07:25,15,63.5,8.1,
12646,2022-03-28 07:40,14.5,63.5,7.7,
12647,2022-03-28 07:55,14.5,64,7.8,
12648,2022-03-28 08:10,14.5,64,7.8,
12649,2022-03-28 08:25,14.5,64,7.8,
12650,2022-03-28 08:40,14.5,64,7.8,
12651,2022-03-28 08:55,14.5,64,7.8,
12652,2022-03-28 09:10,14.5,64,7.8,
12653,2022-03-28 09:25,14.5,64,7.8,
12654,2022-03-28 09:40,14.5,64,7.8,
12655,2022-03-28 09:55,14.5,64,7.8,
12656,2022-03-28 10:10,14.5,64,7.8,
12657,2022-03-28 10:25,14.5,64,7.8,
12658,2022-03-28 10:40,14.5,64,7.8,
12659,2022-03-28 10:55,15,64,8.3,
12660,2022-03-28 11:10,15,64,8.3,
12661,2022-03-28 11:25,15,64,8.3,
12662,2022-03-28 11:40,15,64,8.3,
12663,2022-03-28 11:55,15,64,8.3,
12664,2022-03-28 12:10,15.5,64,8.7,
12665,2022-03-28 12:25,15.5,63.5,8.6,
12666,2022-03-28 12:40,15.5,63.5,8.6,
12667,2022-03-28 12:55,15.5,63,8.5,
12668,2022-03-28 13:10,15.5,63,8.5,
12669,2022-03-28 13:25,16,63,9,
12670,2022-03-28 13:40,16,62.5,8.8,
12671,2022-03-28 13:55,16,62.5,8.8,
12672,2022-03-28 14:10,16,62.5,8.8,
12673,2022-03-28 14:25,16.5,62,9.2,
12674,2022-03-28 14:40,16.5,62,9.2,
12675,2022-03-28 14:55,16.5,61.5,9.1,
12676,2022-03-28 15:10,16.5,61.5,9.1,
12677,2022-03-28 15:25,16.5,61,9,
12678,2022-03-28 15:40,16.5,61,9,
12679,2022-03-28 15:55,17,61,9.4,
12680,2022-03-28 16:10,17,60.5,9.3,
12681,2022-03-28 16:25,17,60.5,9.3,
12682,2022-03-28 16:40,17,60.5,9.3,
12683,2022-03-28 16:55,17,60.5,9.3,
12684,2022-03-28 17:10,17,60.5,9.3,
12685,2022-03-28 17:25,17,60.5,9.3,
12686,2022-03-28 17:40,17,60.5,9.3,
12687,2022-03-28 17:55,17,60.5,9.3,
12688,2022-03-28 18:10,17,60.5,9.3,
12689,2022-03-28 18:25,17,60.5,9.3,
12690,2022-03-28 18:40,17,60.5,9.3,
12691,2022-03-28 18:55,17,60.5,9.3,
12692,2022-03-28 19:10,17,60.5,9.3,
12693,2022-03-28 19:25,16.5,60.5,8.8,
12694,2022-03-28 19:40,16.5,61,9,
12695,2022-03-28 19:55,16.5,61,9,
12696,2022-03-28 20:10,16.5,61,9,
12697,2022-03-28 20:25,16.5,61,9,
12698,2022-03-28 20:40,16.5,61,9,
12699,2022-03-28 20:55,16.5,61.5,9.1,
12700,2022-03-28 21:10,16.5,61.5,9.1,
12701,2022-03-28 21:25,16,61.5,8.6,
12702,2022-03-28 21:40,16,61.5,8.6,
12703,2022-03-28 21:55,16,61.5,8.6,
12704,2022-03-28 22:10,16,61.5,8.6,
12705,2022-03-28 22:25,16,62,8.7,
12706,2022-03-28 22:40,16,62,8.7,
12707,2022-03-28 22:55,16,62,8.7,
12708,2022-03-28 23:10,15.5,62,8.3,
12709,2022-03-28 23:25,15.5,62,8.3,
12710,2022-03-28 23:40,15.5,62.5,8.4,
12711,2022-03-28 23:55,15.5,62.5,8.4,
12712,2022-03-29 00:10,15.5,62.5,8.4,
12713,2022-03-29 00:25,15.5,62.5,8.4,
12714,2022-03-29 00:40,15.5,62.5,8.4,
12715,2022-03-29 00:55,15,62.5,7.9,
12716,2022-03-29 01:10,15,62.5,7.9,
12717,2022-03-29 01:25,15,62.5,7.9,
12718,2022-03-29 01:40,15,62.5,7.9,
12719,2022-03-29 01:55,15,63,8,
12720,2022-03-29 02:10,15,63,8,
12721,2022-03-29 02:25,15,63,8,
12722,2022-03-29 02:40,15,63,8,
12723,2022-03-29 02:55,15,63,8,
12724,2022-03-29 03:10,14.5,63,7.5,
12725,2022-03-29 03:25,14.5,63,7.5,
12726,2022-03-29 03:40,14.5,63,7.5,
12727,2022-03-29 03:55,14.5,63.5,7.7,
12728,2022-03-29 04:10,14.5,63.5,7.7,
12729,2022-03-29 04:25,14.5,63.5,7.7,
12730,2022-03-29 04:40,14.5,63.5,7.7,
12731,2022-03-29 04:55,14.5,63.5,7.7,
12732,2022-03-29 05:10,14.5,63.5,7.7,
12733,2022-03-29 05:25,14.5,63.5,7.7,
12734,2022-03-29 05:40,14.5,63.5,7.7,
12735,2022-03-29 05:55,14,63.5,7.2,
12736,2022-03-29 06:10,14,63.5,7.2,
12737,2022-03-29 06:25,14,64,7.3,
12738,2022-03-29 06:40,14,64,7.3,
12739,2022-03-29 06:55,14,64,7.3,
12740,2022-03-29 07:10,14,64,7.3,
12741,2022-03-29 07:25,14,64,7.3,
12742,2022-03-29 07:40,14,64,7.3,
12743,2022-03-29 07:55,14,64,7.3,
12744,2022-03-29 08:10,14,64,7.3,
12745,2022-03-29 08:25,13.5,63.5,6.7,
12746,2022-03-29 08:40,13.5,63.5,6.7,
12747,2022-03-29 08:55,13.5,64.5,6.9,
12748,2022-03-29 09:10,13.5,64.5,6.9,
12749,2022-03-29 09:25,13.5,64.5,6.9,
12750,2022-03-29 09:40,13.5,64,6.8,
12751,2022-03-29 09:55,13.5,63,6.6,
12752,2022-03-29 10:10,13.5,63.5,6.7,
12753,2022-03-29 10:25,13.5,63,6.6,
12754,2022-03-29 10:40,13.5,62.5,6.5,
12755,2022-03-29 10:55,13,62.5,6,
12756,2022-03-29 11:10,13,63,6.1,
12757,2022-03-29 11:25,12.5,63.5,5.8,
12758,2022-03-29 11:40,12.5,64,5.9,
12759,2022-03-29 11:55,12.5,64.5,6,
12760,2022-03-29 12:10,12.5,64.5,6,
12761,2022-03-29 12:25,12.5,64.5,6,
12762,2022-03-29 12:40,12.5,64.5,6,
12763,2022-03-29 12:55,12.5,65,6.1,
12764,2022-03-29 13:10,12.5,64.5,6,
12765,2022-03-29 13:25,12.5,64.5,6,
12766,2022-03-29 13:40,12.5,64.5,6,
12767,2022-03-29 13:55,12.5,65,6.1,
